tick,lane,generating,fed,fedSrc,encArgmax,refArgmax,top1,encPick,refPick,pickAgree,refTop1Margin,relErrRms,serveSec
5,30,False,285,prompt,7952,7952,True,7952,7952,True,3.3146,0.00165,188.0
5,31,False,8281,prompt,275,275,True,275,275,True,1.8189,0.001489,188.0
5,32,False,417,prompt,512,512,True,512,512,True,3.083,0.003542,188.0
5,33,False,91,prompt,6358,6358,True,6358,6358,True,1.922,0.003614,188.0
5,34,False,6763,prompt,273,273,True,273,273,True,5.1505,0.000674,188.0
5,35,False,6253,prompt,12927,12927,True,12927,12927,True,1.4873,0.002912,188.0
5,36,False,253,prompt,6200,6200,True,6200,6200,True,2.0825,0.003223,188.0
5,37,False,327,prompt,253,253,True,253,253,True,0.2529,0.00052,188.0
5,38,False,253,prompt,8825,8825,True,8825,8825,True,0.5217,0.000709,188.0
5,39,True,6253,fhe,12927,12927,True,12927,12927,True,1.4873,0.001873,188.0
5,40,False,1306,prompt,3678,3678,True,3678,3678,True,0.4337,0.002631,188.0
5,41,False,533,prompt,19767,19767,True,19767,19767,True,0.2295,0.00332,188.0
5,42,False,3484,prompt,497,497,True,497,497,True,0.3265,0.001088,188.0
5,43,True,760,fhe,4394,4394,True,4394,4394,True,0.79,0.003319,188.0
5,44,False,1900,prompt,275,275,True,3515,3515,True,0.0225,0.005256,188.0
5,45,False,597,prompt,403,403,True,497,497,True,0.2277,0.002132,188.0
5,46,False,871,prompt,670,670,True,670,670,True,0.808,0.000276,188.0
5,47,True,273,fhe,512,512,True,512,512,True,0.925,0.000387,188.0
5,48,False,534,prompt,310,310,True,556,556,True,1.0351,0.000593,188.0
5,49,False,5460,prompt,6255,6255,True,6255,6255,True,0.1393,0.000611,188.0
5,50,False,2390,prompt,273,273,True,273,273,True,2.7904,0.001168,188.0
5,51,False,4585,prompt,11129,11129,True,11129,11129,True,0.0569,0.000507,188.0
5,52,False,13624,prompt,273,273,True,273,273,True,3.0229,0.000489,188.0
5,53,False,24746,prompt,1854,1854,True,1854,1854,True,0.3526,0.004817,188.0
5,54,False,275,prompt,7139,7139,True,7139,7139,True,1.226,0.002623,188.0
5,55,True,1533,fhe,13,13,True,13,13,True,0.3724,0.000434,188.0
5,56,False,313,prompt,1093,1093,True,1093,1093,True,2.0606,0.003821,188.0
5,57,False,281,prompt,320,320,True,320,320,True,0.494,0.002549,188.0
5,58,False,690,prompt,17485,17485,True,17485,17485,True,1.3129,0.00299,188.0
5,59,False,1620,prompt,1078,1078,True,1078,1078,True,0.4425,0.003917,188.0
5,60,False,3553,prompt,253,253,True,616,616,True,0.7801,0.001552,188.0
5,61,False,310,prompt,7329,7329,True,7329,7329,True,1.5927,0.000915,188.0
5,62,False,281,prompt,513,513,True,513,513,True,0.0697,0.00446,188.0
5,63,False,407,prompt,534,534,True,534,534,True,8.1564,0.000907,188.0
6,0,False,3417,prompt,281,281,True,281,281,True,0.6297,0.003554,188.0
6,1,False,15,prompt,1916,1916,True,1916,1916,True,1.1521,0.000371,188.0
6,2,False,273,prompt,1142,1142,True,1142,1142,True,1.3245,0.000322,188.0
6,3,True,253,fhe,14847,14847,True,14847,14847,True,0.0702,0.000812,188.0
6,4,False,10058,prompt,2408,2408,True,2408,2408,True,0.8268,0.000813,188.0
6,5,False,1919,prompt,352,352,True,352,352,True,2.0677,0.001239,188.0
6,6,False,767,prompt,6838,6838,True,6838,6838,True,0.5162,0.000451,188.0
6,7,True,323,fhe,247,247,True,253,253,True,0.2935,0.001411,188.0
6,8,False,1361,prompt,281,281,True,281,281,True,0.5038,0.001033,188.0
6,9,False,10,prompt,310,310,True,310,310,True,1.8101,0.001562,188.0
6,10,False,14207,prompt,281,281,True,281,281,True,0.5008,0.000534,188.0
6,11,True,273,fhe,14590,14590,True,14590,14590,True,0.8278,0.002907,188.0
6,12,False,273,prompt,12405,12405,True,12405,12405,True,2.8818,0.001687,188.0
6,13,False,685,prompt,253,253,True,253,253,True,0.2652,0.000669,188.0
6,14,False,8986,prompt,13,13,True,13,13,True,0.9101,0.000588,188.0
6,15,True,310,prompt,253,253,True,10544,10544,True,0.8665,0.001003,188.0
6,16,False,247,prompt,2570,2570,True,2570,2570,True,0.341,0.000786,188.0
6,17,False,4685,prompt,273,273,True,273,273,True,3.1831,0.000299,188.0
6,18,False,29174,prompt,369,369,True,369,369,True,0.5868,0.001424,188.0
6,19,True,285,fhe,253,253,True,253,253,True,0.1632,0.000374,188.0
6,20,False,8090,prompt,13,13,True,13,13,True,0.2261,0.000801,188.0
6,21,False,1892,prompt,281,281,True,281,281,True,1.883,0.00111,188.0
6,22,False,616,prompt,1039,1039,True,1039,1039,True,3.7121,0.004347,188.0
6,23,True,577,fhe,13,13,True,13,13,True,2.6253,0.001545,188.0
6,24,False,6312,prompt,521,521,True,521,521,True,1.1843,0.001689,188.0
6,25,False,253,prompt,5068,5068,True,5068,5068,True,0.0851,0.000506,188.0
6,26,False,7565,prompt,13,13,True,13,13,True,3.7167,0.000497,188.0
6,27,True,4759,fhe,15,15,True,15,15,True,0.0521,0.001887,188.0
6,28,False,247,prompt,1643,1643,True,1643,1643,True,1.6401,0.001048,188.0
6,29,False,273,prompt,1966,1966,True,1966,1966,True,0.0729,0.000353,188.0
6,30,False,7952,prompt,310,310,True,310,310,True,3.2611,0.001744,188.0
6,31,True,275,prompt,253,253,True,3684,3684,True,1.2208,0.001119,188.0
6,32,False,512,prompt,8049,8049,True,8049,8049,True,3.1041,0.002245,188.0
6,33,False,6358,prompt,13,13,True,13,13,True,0.1827,0.001335,188.0
6,34,False,273,prompt,1107,1107,True,1107,1107,True,5.3396,0.002157,188.0
6,35,True,12927,prompt,31567,31567,True,31567,31567,True,0.0301,0.001672,188.0
6,36,False,1685,prompt,10558,10558,True,10558,10558,True,5.7702,0.000816,188.0
6,37,False,247,prompt,18857,18857,True,18857,18857,True,1.5733,0.00287,188.0
6,38,False,8825,prompt,310,310,True,310,310,True,0.4894,0.002573,188.0
6,39,True,12927,fhe,31567,31567,True,31567,31567,True,0.0301,0.000486,188.0
6,40,False,7888,prompt,452,452,True,452,452,True,0.547,0.001779,188.0
6,41,False,19767,prompt,7274,7274,True,7274,7274,True,0.5223,0.000872,188.0
6,42,False,9262,prompt,625,625,True,625,625,True,0.5603,0.002568,188.0
6,43,True,4394,fhe,665,665,True,665,665,True,0.5017,0.002278,188.0
6,44,False,4886,prompt,13,13,True,13,13,True,0.3671,0.00203,188.0
6,45,False,1007,prompt,13,13,True,13,13,True,0.3264,0.002603,188.0
6,46,False,670,prompt,253,253,True,253,253,True,0.9724,0.000754,188.0
6,47,True,512,fhe,1495,1495,True,1495,1495,True,0.0673,0.000722,188.0
6,48,False,12527,prompt,281,281,True,281,281,True,3.6521,0.000694,188.0
6,49,False,6255,prompt,9749,9749,True,9749,9749,True,0.8111,0.000921,188.0
6,50,False,13,prompt,285,285,True,285,285,True,0.4359,0.001463,188.0
6,51,False,11129,prompt,275,275,True,275,275,True,1.7447,0.000471,188.0
6,52,False,273,prompt,16045,16045,True,16045,16045,True,0.2124,0.003963,188.0
6,53,False,1039,prompt,281,281,True,281,281,True,0.8676,0.000769,188.0
6,54,False,7203,prompt,13,13,True,13,13,True,1.2383,0.000698,188.0
6,55,True,13,fhe,253,253,True,253,253,True,2.6539,0.000319,188.0
6,56,False,6448,prompt,275,275,True,275,275,True,0.0546,0.001126,188.0
6,57,False,1361,prompt,3657,3657,True,3657,3657,True,0.3349,0.00255,188.0
6,58,False,3710,prompt,17340,17340,True,17340,17340,True,0.418,0.005342,188.0
6,59,True,2326,prompt,1078,1078,True,1078,1078,True,3.8387,0.002329,188.0
6,60,False,253,prompt,28169,28169,True,28169,28169,True,0.0212,0.00065,188.0
6,61,False,1669,prompt,275,275,True,275,275,True,0.7759,0.000468,188.0
6,62,False,5321,prompt,2341,2341,True,2341,2341,True,1.3543,0.00106,188.0
6,63,False,534,prompt,6244,6244,True,6244,6244,True,0.3738,0.001467,188.0
7,0,False,3164,prompt,4887,4887,True,4887,4887,True,2.0011,0.001766,188.0
7,1,False,3666,prompt,19268,19268,True,19268,19268,True,5.5577,0.003288,188.0
7,2,False,8307,prompt,273,273,True,273,273,True,3.4277,0.001765,188.0
7,3,True,14847,fhe,17323,17323,True,17323,17323,True,0.114,0.000621,188.0
7,4,False,3811,prompt,21339,21339,True,21339,21339,True,0.4454,0.000814,188.0
7,5,False,253,prompt,987,987,True,987,987,True,1.6718,0.002219,188.0
7,6,False,13189,prompt,651,651,True,651,651,True,1.9761,0.0011,188.0
7,7,True,253,fhe,806,806,True,806,806,True,0.0506,0.000745,188.0
7,8,False,1024,prompt,285,285,True,285,285,True,4.2752,0.00193,188.0
7,9,False,1969,prompt,247,247,True,247,247,True,1.0085,0.002831,188.0
7,10,False,10268,prompt,253,253,True,253,253,True,1.8073,0.000615,188.0
7,11,True,14590,fhe,330,330,True,330,330,True,1.7399,0.000421,188.0
7,12,False,12405,prompt,275,275,True,275,275,True,0.2203,0.000334,188.0
7,13,False,5558,prompt,13,13,True,13,13,True,0.4453,0.000606,188.0
7,14,False,984,prompt,352,352,True,352,352,True,1.8499,0.000623,188.0
7,15,True,10544,fhe,407,407,True,407,407,True,0.9859,0.001234,188.0
7,16,False,495,prompt,14,14,True,14,14,True,0.875,0.000589,188.0
7,17,False,273,prompt,253,253,True,253,253,True,2.2923,0.001389,188.0
7,18,False,9572,prompt,347,347,True,347,347,True,1.0257,0.001313,188.0
7,19,True,253,fhe,2020,2020,True,2020,2020,True,0.2345,0.001973,188.0
7,20,False,13,prompt,285,285,True,285,285,True,0.3147,0.00129,188.0
7,21,False,281,prompt,16497,16497,True,16497,16497,True,1.2892,0.003806,188.0
7,22,False,1039,prompt,281,281,True,281,281,True,1.4517,0.002523,188.0
7,23,True,13,fhe,608,608,True,608,608,True,0.2404,0.000486,188.0
7,24,False,521,prompt,4679,4679,True,4679,4679,True,0.0584,0.000668,188.0
7,25,False,21231,prompt,382,382,True,382,382,True,6.9217,0.001048,188.0
7,26,False,13,prompt,352,352,True,352,352,True,0.3117,0.001495,188.0
7,27,True,15,fhe,187,187,True,187,187,True,1.1385,0.00127,188.0
7,28,False,1643,prompt,3038,3038,True,3038,3038,True,1.5938,0.000614,188.0
7,29,False,1966,prompt,2892,2892,True,2892,2892,True,4.0026,0.001175,188.0
7,30,False,310,prompt,326,326,True,326,326,True,0.8152,0.000913,188.0
7,31,True,3684,fhe,3968,3968,True,3968,3968,True,5.0615,0.002095,188.0
7,32,False,8049,prompt,43504,43504,True,43504,43504,True,2.1049,0.001982,188.0
7,33,False,285,prompt,521,521,True,521,521,True,0.905,0.002886,188.0
7,34,False,1107,prompt,13,13,True,13,13,True,0.6119,0.000679,188.0
7,35,True,31567,fhe,275,275,True,275,275,True,0.2472,0.001452,188.0
7,36,False,10558,prompt,673,673,True,673,673,True,1.0543,0.001434,188.0
7,37,False,5313,prompt,273,273,True,273,273,True,5.8406,0.000585,188.0
7,38,False,310,prompt,253,253,True,417,417,True,0.2887,0.000477,188.0
7,39,True,31567,fhe,275,275,True,275,275,True,0.2472,0.000871,188.0
7,40,False,2226,prompt,275,275,True,275,275,True,0.7021,0.002677,188.0
7,41,False,7274,prompt,281,281,True,281,281,True,1.7521,0.00075,188.0
7,42,False,18595,prompt,323,323,True,323,323,True,0.0253,0.000794,188.0
7,43,True,665,fhe,476,476,True,476,476,True,0.1515,0.005316,188.0
7,44,False,13,prompt,285,285,True,285,285,True,0.3791,0.000757,188.0
7,45,False,13,prompt,285,285,True,285,285,True,0.8145,0.000424,188.0
7,46,False,21646,prompt,310,310,True,310,310,True,1.5678,0.001127,188.0
7,47,True,1495,fhe,13,13,True,13,13,True,0.2518,0.000916,188.0
7,48,False,281,prompt,253,253,True,253,253,True,2.2073,0.000512,188.0
7,49,False,9749,prompt,326,326,True,326,326,True,1.392,0.000784,188.0
7,50,False,342,prompt,689,689,True,689,689,True,0.3268,0.00086,188.0
7,51,False,275,prompt,253,253,True,253,253,True,3.9337,0.000367,188.0
7,52,False,8660,prompt,13,13,True,13,13,True,0.3799,0.000668,188.0
7,53,False,1066,prompt,247,247,True,247,247,True,0.5271,0.000404,188.0
7,54,True,984,prompt,597,597,True,597,597,True,0.5363,0.001424,188.0
7,55,True,253,fhe,43093,43093,True,43093,43093,True,1.5276,0.001058,188.0
7,56,False,26485,prompt,12572,12572,True,12572,12572,True,3.1748,0.000824,188.0
7,57,False,275,prompt,253,253,True,253,253,True,1.3672,0.001345,188.0
7,58,False,2442,prompt,323,323,True,323,323,True,1.9368,0.001982,188.0
7,59,True,1078,fhe,13,13,True,13,13,True,0.8365,0.001592,188.0
7,60,False,11186,prompt,2252,2252,True,2252,2252,True,0.118,0.004018,188.0
7,61,False,275,prompt,253,253,True,253,253,True,0.0326,0.00073,188.0
7,62,False,1824,prompt,310,310,True,310,310,True,2.2659,0.000463,188.0
7,63,True,6244,prompt,6455,6455,True,6455,6455,True,0.1395,0.00088,188.0
8,0,False,4887,prompt,253,253,True,616,616,True,0.4858,0.00535,188.0
8,1,False,19268,prompt,253,253,True,253,253,True,1.9215,0.00148,188.0
8,2,False,273,prompt,6763,6763,True,6763,6763,True,0.3857,0.002408,188.0
8,3,True,17323,fhe,13,13,True,13,13,True,2.0158,0.000405,188.0
8,4,False,2181,prompt,1925,1925,True,1925,1925,True,0.9364,0.001121,188.0
8,5,False,2515,prompt,403,403,True,403,403,True,2.0917,0.001545,188.0
8,6,True,651,prompt,564,564,True,564,564,True,0.5049,0.00238,188.0
8,7,True,806,fhe,1643,1643,True,1643,1643,True,0.5527,0.002561,188.0
8,8,False,285,prompt,840,840,True,840,840,True,2.4203,0.000409,188.0
8,9,False,671,prompt,1929,1929,True,1929,1929,True,0.8319,0.001238,188.0
8,10,True,1142,prompt,3417,3417,True,3417,3417,True,0.1038,0.000654,188.0
8,11,True,330,fhe,13,13,True,13,13,True,1.0264,0.000359,188.0
8,12,False,275,prompt,247,247,True,247,247,True,1.6213,0.001445,188.0
8,13,False,1824,prompt,15,15,True,15,15,True,0.1434,0.000795,188.0
8,14,False,697,prompt,3626,3626,True,3626,3626,True,0.1136,0.001443,188.0
8,15,True,407,fhe,253,253,True,4633,4633,True,1.3798,0.001086,188.0
8,16,False,37,prompt,2317,2317,True,2317,2317,True,1.224,0.000849,188.0
8,17,False,46373,prompt,2505,2505,True,2505,2505,True,1.0963,0.001499,188.0
8,18,False,347,prompt,247,247,True,247,247,True,1.3499,0.000975,188.0
8,19,True,2020,fhe,273,273,True,273,273,True,3.0827,0.000868,188.0
8,20,False,751,prompt,247,247,True,247,247,True,1.0712,0.000582,188.0
8,21,False,16497,prompt,13,13,True,13,13,True,0.1415,0.000349,188.0
8,22,False,387,prompt,1878,1878,True,1878,1878,True,0.1565,0.00233,188.0
8,23,True,608,fhe,13,13,True,13,13,True,2.9947,0.00277,188.0
8,24,False,18307,prompt,2175,2175,True,2175,2175,True,1.0047,0.000762,188.0
8,25,False,382,prompt,41738,41738,True,41738,41738,True,9.1684,0.001997,188.0
8,26,False,10950,prompt,403,403,True,403,403,True,0.0972,0.00054,188.0
8,27,True,187,fhe,14,14,True,14,14,True,0.1363,0.001806,188.0
8,28,False,2909,prompt,1078,1078,True,1078,1078,True,0.4219,0.001425,188.0
8,29,False,2892,prompt,13,13,True,13,13,True,0.6283,0.00126,188.0
8,30,True,326,prompt,8588,8588,True,253,253,True,0.2725,0.000773,188.0
8,31,True,3968,fhe,13,13,True,13,13,True,0.96,0.000431,188.0
8,32,False,43504,prompt,403,403,True,403,403,True,5.8966,0.001861,188.0
8,33,False,6911,prompt,322,322,True,322,322,True,0.066,0.00144,188.0
8,34,False,13,prompt,285,285,True,285,285,True,0.2193,0.000504,188.0
8,35,True,275,fhe,253,253,True,253,253,True,2.5223,0.000321,188.0
8,36,False,1659,prompt,275,275,True,275,275,True,1.4006,0.000857,188.0
8,37,False,273,prompt,2929,2929,True,2929,2929,True,1.2664,0.006676,188.0
8,38,False,2120,prompt,273,273,True,273,273,True,3.6934,0.000802,188.0
8,39,True,275,fhe,253,253,True,253,253,True,2.5223,0.000715,188.0
8,40,False,327,prompt,13648,13648,True,13648,13648,True,0.234,0.000976,188.0
8,41,False,1690,prompt,253,253,True,253,253,True,0.3859,0.000911,188.0
8,42,False,323,prompt,253,253,True,253,253,True,0.4384,0.000791,188.0
8,43,True,476,fhe,11089,11089,True,11089,11089,True,0.401,0.002065,188.0
8,44,False,1014,prompt,2167,2167,True,2167,2167,True,0.0652,0.00347,188.0
8,45,False,533,prompt,597,597,True,253,253,True,0.7932,0.001034,188.0
8,46,False,310,prompt,326,326,True,326,326,True,1.1812,0.002092,188.0
8,47,True,13,fhe,285,285,True,285,285,True,1.2978,0.002818,188.0
8,48,False,253,prompt,21768,21768,True,21768,21768,True,0.5335,0.000473,188.0
8,49,False,326,prompt,11852,11852,True,11852,11852,True,0.997,0.002105,188.0
8,50,False,9790,prompt,273,273,True,273,273,True,3.8469,0.00127,188.0
8,51,True,253,prompt,1533,1533,True,1533,1533,True,3.8793,0.001774,188.0
8,52,False,13,prompt,285,285,True,285,285,True,2.0012,0.000344,188.0
8,53,False,281,prompt,253,253,True,253,253,True,2.1239,0.000469,188.0
8,54,True,597,fhe,476,476,True,476,476,True,0.1783,0.002087,188.0
8,55,True,43093,fhe,13,13,True,310,310,True,0.718,0.000837,188.0
8,56,False,48088,prompt,26485,26485,True,26485,26485,True,0.5637,0.000403,188.0
8,57,False,13538,prompt,253,253,True,253,253,True,0.7278,0.001423,188.0
8,58,False,323,prompt,21047,21047,True,21047,21047,True,0.9126,0.002145,188.0
8,59,True,13,fhe,285,285,True,285,285,True,0.3689,0.000918,188.0
8,60,False,28169,prompt,285,285,True,285,285,True,0.4797,0.00155,188.0
8,61,False,16109,prompt,2515,2515,True,2515,2515,True,0.7794,0.00206,188.0
8,62,False,387,prompt,1728,1728,True,1728,1728,True,0.0787,0.000648,188.0
8,63,True,6455,fhe,23993,23993,True,23993,23993,True,1.4099,0.000707,188.0
9,0,False,616,prompt,1027,1027,True,16483,16483,True,1.5982,0.005326,188.0
9,1,False,849,prompt,253,253,True,253,253,True,1.31,0.002024,188.0
9,2,True,25866,prompt,273,273,True,273,273,True,4.1023,0.000403,188.0
9,3,True,13,fhe,253,253,True,253,253,True,2.7923,0.000681,188.0
9,4,False,1925,prompt,247,247,True,15727,15727,True,0.8048,0.002293,188.0
9,5,False,403,prompt,987,987,True,987,987,True,1.76,0.001506,188.0
9,6,True,564,fhe,281,281,True,281,281,True,0.7418,0.001189,188.0
9,7,True,1643,fhe,1107,1107,True,1107,1107,True,2.3309,0.002864,188.0
9,8,False,840,prompt,13,13,True,13,13,True,0.2528,0.001406,188.0
9,9,False,1929,prompt,347,347,True,347,347,True,5.7514,0.0006,188.0
9,10,True,3417,fhe,273,273,True,273,273,True,0.5372,0.000671,188.0
9,11,True,13,fhe,534,534,True,534,534,True,0.4326,0.001807,188.0
9,12,False,247,prompt,1388,1388,True,1388,1388,True,0.5806,0.0025,188.0
9,13,False,15,prompt,187,187,True,187,187,True,0.3162,0.001236,188.0
9,14,True,13154,prompt,403,403,True,403,403,True,0.8367,0.002726,188.0
9,15,True,4633,fhe,6273,6273,True,6273,6273,True,2.9122,0.005135,188.0
9,16,False,2317,prompt,13,13,True,13,13,True,0.7338,0.001233,188.0
9,17,False,2505,prompt,15,15,True,15,15,True,0.1267,0.000375,188.0
9,18,True,253,prompt,954,954,True,954,954,True,0.9327,0.002008,188.0
9,19,True,273,fhe,253,253,True,697,697,True,1.224,0.000532,188.0
9,20,False,253,prompt,8090,8090,True,6505,6505,True,0.7931,0.003193,188.0
9,21,False,15,prompt,187,187,True,187,187,True,0.4006,0.001287,188.0
9,22,False,2360,prompt,281,281,True,281,281,True,0.9685,0.001305,188.0
9,23,True,13,fhe,721,721,True,721,721,True,0.9036,0.000419,188.0
9,24,False,4730,prompt,13,13,True,13,13,True,1.0447,0.000766,188.0
9,25,False,41738,prompt,10643,10643,True,10643,10643,True,1.7967,0.000573,188.0
9,26,False,452,prompt,281,281,True,281,281,True,0.0975,0.001211,188.0
9,27,True,14,fhe,380,380,True,380,380,True,1.0718,0.000364,188.0
9,28,False,846,prompt,253,253,True,4888,4888,True,0.6077,0.000706,188.0
9,29,False,15,prompt,733,733,True,733,733,True,0.4884,0.000454,188.0
9,30,True,253,fhe,8588,8588,True,3438,3438,True,0.7125,0.003609,188.0
9,31,True,13,fhe,285,285,True,285,285,True,0.9866,0.001702,188.0
9,32,False,403,prompt,4569,4569,True,4569,4569,True,3.1577,0.001516,188.0
9,33,False,10520,prompt,13,13,True,13,13,True,0.6217,0.000968,188.0
9,34,False,323,prompt,3253,3253,True,3253,3253,True,0.1215,0.001286,188.0
9,35,True,253,fhe,1533,1533,True,1533,1533,True,4.3124,0.000653,188.0
9,36,False,275,prompt,253,253,True,253,253,True,1.9543,0.000643,188.0
9,37,False,7154,prompt,5253,5253,True,5253,5253,True,1.8329,0.002388,188.0
9,38,True,273,prompt,1495,1495,True,1495,1495,True,0.2544,0.00288,188.0
9,39,True,253,fhe,1533,1533,True,1533,1533,True,4.3124,0.000646,188.0
9,40,False,44091,prompt,17546,17546,True,17546,17546,True,3.0312,0.00463,188.0
9,41,False,10843,prompt,13,13,True,13,13,True,2.3353,0.001537,188.0
9,42,False,6493,prompt,281,281,True,281,281,True,0.9587,0.001725,188.0
9,43,True,11089,fhe,432,432,True,432,432,True,2.7865,0.000836,188.0
9,44,False,672,prompt,352,352,True,352,352,True,0.0783,0.000783,188.0
9,45,False,597,prompt,403,403,True,1335,1335,True,0.7943,0.002907,188.0
9,46,True,326,prompt,597,597,True,597,597,True,2.7977,0.001536,188.0
9,47,True,285,fhe,253,253,True,352,352,True,0.8648,0.000889,188.0
9,48,False,2620,prompt,21768,21768,True,21768,21768,True,2.4709,0.001969,188.0
9,49,False,11852,prompt,253,253,True,253,253,True,1.6949,0.000464,188.0
